time,temperature_2m,precipitation,wind_speed_10m,wind_gusts_10m,wind_direction_10m
2021-07-27 10:00:00,17.6,1.4,9.0,28.8,157
2021-07-27 11:00:00,18.0,0.8,7.5,30.2,145
2021-07-27 12:00:00,19.6,0.0,6.3,23.4,156
2021-07-27 13:00:00,19.9,0.1,5.8,30.6,240
2021-07-27 14:00:00,20.5,0.1,4.7,30.6,279
2021-07-27 15:00:00,21.1,0.1,4.3,28.4,294
2021-07-27 16:00:00,20.5,0.0,5.8,27.0,300
2021-07-27 17:00:00,19.5,0.1,7.7,22.3,307
2021-07-27 18:00:00,18.5,0.1,6.6,22.3,315
2021-07-27 19:00:00,18.4,0.1,5.6,18.7,320
2021-07-27 20:00:00,18.1,0.0,6.3,16.2,336
2021-07-27 21:00:00,17.0,0.0,8.1,18.7,339
2021-07-27 22:00:00,16.1,0.1,6.8,18.7,342
2021-07-27 23:00:00,15.8,0.0,5.8,15.8,353
2021-07-28 00:00:00,15.4,0.0,5.0,13.3,360
2021-07-28 01:00:00,15.7,0.0,3.8,12.6,17
2021-07-28 02:00:00,15.8,0.0,2.2,10.8,360
2021-07-28 03:00:00,15.0,0.0,3.0,6.1,76
2021-07-28 04:00:00,15.9,0.0,2.1,5.8,149
2021-07-28 05:00:00,15.9,0.0,4.0,10.4,190
2021-07-28 06:00:00,16.1,0.0,4.4,12.2,189
2021-07-28 07:00:00,16.6,0.2,6.8,17.3,180
2021-07-28 08:00:00,17.1,1.2,6.1,16.9,152
2021-07-28 09:00:00,17.3,1.5,7.1,16.6,156
2021-07-28 10:00:00,17.2,0.6,8.0,20.2,170
2021-07-28 11:00:00,17.3,1.6,9.1,21.6,173
2021-07-28 12:00:00,17.2,1.3,11.0,25.9,191
2021-07-28 13:00:00,20.2,1.1,5.4,27.0,188
2021-07-28 14:00:00,20.9,0.0,8.4,30.2,220
2021-07-28 15:00:00,19.4,0.3,7.6,30.2,205
2021-07-28 16:00:00,19.8,0.0,3.5,24.8,204
2021-07-28 17:00:00,19.5,0.0,2.9,14.4,187
2021-07-28 18:00:00,19.1,0.0,1.5,12.2,104
2021-07-28 19:00:00,18.5,0.0,1.5,8.6,166
2021-07-28 20:00:00,17.7,0.0,3.7,9.0,169
2021-07-28 21:00:00,16.5,0.3,2.7,9.7,157
2021-07-28 22:00:00,16.4,0.3,1.1,7.2,90
2021-07-28 23:00:00,15.8,0.5,2.3,5.8,51
2021-07-29 00:00:00,15.5,0.5,3.4,6.8,108
2021-07-29 01:00:00,14.7,0.7,3.8,10.4,17
2021-07-29 02:00:00,15.2,0.0,5.4,13.0,20
2021-07-29 03:00:00,14.6,0.0,6.2,15.8,21
2021-07-29 04:00:00,14.3,0.0,5.2,15.5,16
2021-07-29 05:00:00,14.1,0.0,4.3,13.7,24
2021-07-29 06:00:00,15.3,0.0,4.6,12.6,18
2021-07-29 07:00:00,16.1,0.0,3.3,11.2,13
2021-07-29 08:00:00,17.7,0.0,1.9,12.2,22
2021-07-29 09:00:00,19.3,0.0,3.3,13.7,167
2021-07-29 10:00:00,18.2,2.0,7.8,20.2,167
2021-07-29 11:00:00,18.1,0.6,9.4,24.5,198
2021-07-29 12:00:00,17.8,1.1,6.3,24.8,193
2021-07-29 13:00:00,17.0,0.0,6.1,21.6,242
2021-07-29 14:00:00,17.3,0.2,8.4,23.0,245
2021-07-29 15:00:00,17.0,0.1,7.9,25.6,273
2021-07-29 16:00:00,17.4,0.1,8.6,23.8,285
2021-07-29 17:00:00,17.6,0.1,9.0,25.9,286
2021-07-29 18:00:00,17.0,0.0,9.3,25.6,286
2021-07-29 19:00:00,16.4,0.2,6.9,24.8,279
2021-07-29 20:00:00,16.1,0.1,6.1,18.0,267
2021-07-29 21:00:00,15.5,0.1,4.4,15.5,261
2021-07-29 22:00:00,15.4,0.1,5.4,12.6,274
2021-07-29 23:00:00,15.4,0.1,6.8,15.8,288
2021-07-30 00:00:00,15.4,0.1,6.8,16.2,288
2021-07-30 01:00:00,15.6,0.1,10.4,16.6,316
2021-07-30 02:00:00,15.6,0.1,9.7,24.5,321
2021-07-30 03:00:00,15.4,0.1,9.4,23.8,313
2021-07-30 04:00:00,15.3,0.1,7.5,22.0,305
2021-07-30 05:00:00,15.3,0.0,4.8,17.3,283
2021-07-30 06:00:00,15.5,0.0,3.3,11.9,257
2021-07-30 07:00:00,15.8,0.1,4.9,13.0,234
2021-07-30 08:00:00,16.1,0.1,4.9,14.0,234
2021-07-30 09:00:00,16.5,0.0,3.4,13.7,238
2021-07-30 10:00:00,17.2,0.1,1.8,11.9,270
2021-07-30 11:00:00,18.7,0.1,3.4,14.8,328
2021-07-30 12:00:00,19.4,0.0,6.5,19.8,304
2021-07-30 13:00:00,19.7,0.0,9.5,27.4,299
2021-07-30 14:00:00,19.9,0.0,12.6,33.5,294
2021-07-30 15:00:00,19.2,0.0,13.6,37.1,292
2021-07-30 16:00:00,18.7,0.0,12.8,37.1,292
2021-07-30 17:00:00,18.2,0.0,13.0,35.3,304
2021-07-30 18:00:00,17.2,0.0,13.2,35.6,313
2021-07-30 19:00:00,16.0,0.0,12.2,35.3,317
2021-07-30 20:00:00,14.7,0.0,11.0,31.7,322
2021-07-30 21:00:00,13.2,0.0,10.7,27.4,327
2021-07-30 22:00:00,12.2,0.0,10.0,25.6,330
2021-07-30 23:00:00,11.8,0.0,10.0,24.5,330
2021-07-31 00:00:00,11.5,0.0,10.5,25.2,329
2021-07-31 01:00:00,12.4,0.0,11.3,25.2,333
2021-07-31 02:00:00,12.3,0.0,11.4,28.4,336
2021-07-31 03:00:00,12.1,0.0,11.2,28.1,339
2021-07-31 04:00:00,11.8,0.0,10.1,27.4,343
2021-07-31 05:00:00,11.9,0.0,9.6,24.8,340
2021-07-31 06:00:00,12.6,0.0,9.2,25.6,339
2021-07-31 07:00:00,13.5,0.0,12.9,32.4,337
2021-07-31 08:00:00,14.3,0.0,14.6,37.8,340
2021-07-31 09:00:00,15.1,0.0,13.8,37.8,340
2021-07-31 10:00:00,15.1,0.0,12.3,36.7,345
2021-07-31 11:00:00,15.0,0.0,11.4,32.8,342
2021-07-31 12:00:00,15.9,0.0,11.5,31.3,340
2021-07-31 13:00:00,16.5,0.0,12.9,36.4,333
2021-07-31 14:00:00,16.5,0.0,15.8,41.4,330
2021-07-31 15:00:00,16.6,0.0,17.5,45.0,328
2021-07-31 16:00:00,16.0,0.0,18.0,46.1,327
2021-07-31 17:00:00,15.9,0.0,17.6,45.7,325
2021-07-31 18:00:00,15.4,0.0,18.4,47.2,329
2021-07-31 19:00:00,14.6,0.0,18.2,46.8,330
2021-07-31 20:00:00,13.7,0.0,16.5,45.7,328
2021-07-31 21:00:00,12.7,0.0,16.3,41.0,332
2021-07-31 22:00:00,12.2,0.0,15.0,39.6,339
2021-07-31 23:00:00,11.9,0.0,13.7,36.7,342
2021-08-01 00:00:00,11.6,0.0,14.0,34.2,348
2021-08-01 01:00:00,12.0,0.0,11.7,34.2,349
2021-08-01 02:00:00,11.5,0.0,10.9,28.1,354
2021-08-01 03:00:00,11.3,0.0,11.2,27.0,354
2021-08-01 04:00:00,10.9,0.0,11.2,27.0,358
2021-08-01 05:00:00,10.7,0.0,10.9,27.0,354
2021-08-01 06:00:00,11.6,0.0,11.4,29.5,349
2021-08-01 07:00:00,12.9,0.0,12.8,33.1,349
2021-08-01 08:00:00,14.3,0.0,14.3,38.2,348
2021-08-01 09:00:00,15.6,0.0,15.3,40.0,345
2021-08-01 10:00:00,16.7,0.0,16.2,43.2,343
2021-08-01 11:00:00,18.0,0.0,16.2,43.6,343
2021-08-01 12:00:00,18.9,0.0,16.8,45.0,345
2021-08-01 13:00:00,19.2,0.0,16.4,46.8,345
2021-08-01 14:00:00,19.9,0.0,16.1,44.3,340
2021-08-01 15:00:00,19.8,0.0,18.1,46.8,337
2021-08-01 16:00:00,18.9,0.0,21.4,53.6,331
2021-08-01 17:00:00,17.6,0.0,22.8,58.0,329
2021-08-01 18:00:00,16.3,0.0,22.9,58.3,334
2021-08-01 19:00:00,15.0,0.0,20.9,57.2,333
2021-08-01 20:00:00,13.8,0.0,20.3,52.9,337
2021-08-01 21:00:00,12.6,0.0,18.8,49.7,340
2021-08-01 22:00:00,11.9,0.0,17.9,46.4,341
2021-08-01 23:00:00,11.5,0.0,16.7,43.9,341
2021-08-02 00:00:00,11.0,0.0,16.3,41.4,342
2021-08-02 01:00:00,11.5,0.0,14.3,40.0,342
2021-08-02 02:00:00,11.2,0.0,14.1,35.3,341
2021-08-02 03:00:00,11.1,0.0,14.1,34.9,341
2021-08-02 04:00:00,11.2,0.0,14.6,36.4,340
2021-08-02 05:00:00,11.0,0.0,14.1,36.4,341
2021-08-02 06:00:00,11.4,0.0,13.4,35.6,340
2021-08-02 07:00:00,12.5,0.0,14.2,37.1,339
2021-08-02 08:00:00,13.5,0.0,15.0,39.6,339
2021-08-02 09:00:00,14.4,0.0,15.5,41.4,335
2021-08-02 10:00:00,15.1,0.0,15.1,41.8,327
2021-08-02 11:00:00,16.1,0.0,13.8,40.7,327
2021-08-02 12:00:00,16.8,0.0,13.6,38.2,320
2021-08-02 13:00:00,16.7,0.0,15.1,42.5,308
2021-08-02 14:00:00,17.0,0.0,18.4,47.9,309
2021-08-02 15:00:00,16.2,0.0,20.1,53.6,314
2021-08-02 16:00:00,16.1,0.0,18.1,52.6,316
2021-08-02 17:00:00,15.5,0.0,17.3,46.8,315
2021-08-02 18:00:00,14.9,0.0,16.3,45.0,315
2021-08-02 19:00:00,14.2,0.0,14.8,41.8,319
2021-08-02 20:00:00,13.2,0.0,12.2,37.1,315
2021-08-02 21:00:00,12.0,0.0,11.2,29.9,312
2021-08-02 22:00:00,11.4,0.0,10.7,26.6,315
2021-08-02 23:00:00,11.1,0.0,9.0,24.8,323
2021-08-03 00:00:00,10.9,0.0,7.6,20.9,335
2021-08-03 01:00:00,11.0,0.0,7.9,18.0,330
2021-08-03 02:00:00,11.0,0.0,7.6,20.2,329
2021-08-03 03:00:00,10.4,0.0,5.0,18.7,330
2021-08-03 04:00:00,9.0,0.0,6.3,14.0,329
2021-08-03 05:00:00,10.3,0.0,5.6,14.4,315
2021-08-03 06:00:00,11.1,0.0,3.6,12.6,323
2021-08-03 07:00:00,12.5,0.0,4.8,14.8,318
2021-08-03 08:00:00,13.6,0.0,8.3,23.4,326
2021-08-03 09:00:00,14.6,0.0,7.7,24.1,323
2021-08-03 10:00:00,15.6,0.0,6.9,23.4,317
2021-08-03 11:00:00,16.3,0.0,8.2,25.9,299
2021-08-03 12:00:00,16.7,0.0,10.5,31.0,292
2021-08-03 13:00:00,14.7,0.0,13.7,42.1,284
2021-08-03 14:00:00,15.0,0.0,13.3,38.2,289
2021-08-03 15:00:00,15.0,0.0,12.9,37.1,293
2021-08-03 16:00:00,15.0,0.0,11.4,35.3,294
2021-08-03 17:00:00,14.9,0.0,10.8,32.0,296
2021-08-03 18:00:00,14.6,0.0,10.3,29.5,295
2021-08-03 19:00:00,13.8,0.0,9.2,27.7,296
2021-08-03 20:00:00,12.7,0.0,7.8,24.1,292
2021-08-03 21:00:00,11.5,0.0,6.3,17.6,301
2021-08-03 22:00:00,11.0,0.0,5.6,14.0,315
2021-08-03 23:00:00,10.6,0.0,4.3,12.6,336
2021-08-04 00:00:00,9.7,0.0,3.9,10.4,22
2021-08-04 01:00:00,10.1,0.0,4.1,8.3,52
2021-08-04 02:00:00,8.9,0.0,4.0,6.5,85
2021-08-04 03:00:00,8.8,0.0,2.9,6.8,97
2021-08-04 04:00:00,8.7,0.0,4.1,8.6,105
2021-08-04 05:00:00,8.6,0.0,4.2,9.4,121
2021-08-04 06:00:00,9.8,0.0,5.1,10.1,141
2021-08-04 07:00:00,12.3,0.0,4.5,13.0,166
2021-08-04 08:00:00,13.6,0.0,5.0,16.6,180
2021-08-04 09:00:00,15.0,0.0,5.1,17.6,188
2021-08-04 10:00:00,15.8,0.0,4.8,17.6,222
2021-08-04 11:00:00,15.7,0.0,5.9,18.4,256
2021-08-04 12:00:00,15.6,0.0,6.6,20.9,261
2021-08-04 13:00:00,15.6,0.0,3.6,21.6,276
2021-08-04 14:00:00,17.1,0.0,5.5,17.6,293
2021-08-04 15:00:00,17.2,0.0,7.6,22.7,295
2021-08-04 16:00:00,16.7,0.0,7.6,23.0,278
2021-08-04 17:00:00,16.8,0.0,8.6,24.8,270
2021-08-04 18:00:00,15.7,0.0,8.3,25.2,272
2021-08-04 19:00:00,15.3,0.0,6.1,23.0,273
2021-08-04 20:00:00,14.3,0.0,1.9,16.9,338
2021-08-04 21:00:00,12.6,0.0,3.4,5.0,58
2021-08-04 22:00:00,11.6,0.0,2.5,6.5,90
2021-08-04 23:00:00,11.4,0.0,4.2,9.4,110
2021-08-05 00:00:00,10.8,0.0,5.3,11.2,118
2021-08-05 01:00:00,9.8,0.0,5.8,12.6,120
2021-08-05 02:00:00,10.4,0.0,7.4,16.6,129
2021-08-05 03:00:00,10.2,0.0,8.7,18.7,132
2021-08-05 04:00:00,10.0,0.0,9.2,20.5,135
2021-08-05 05:00:00,10.1,0.0,10.4,23.4,136
2021-08-05 06:00:00,11.7,0.0,10.0,24.1,139
2021-08-05 07:00:00,13.9,0.0,9.6,25.2,146
2021-08-05 08:00:00,15.6,0.0,11.6,31.3,158
2021-08-05 09:00:00,16.8,0.0,12.2,33.5,161
2021-08-05 10:00:00,17.7,0.0,13.7,40.0,175
2021-08-05 11:00:00,18.2,0.1,14.5,41.4,187
2021-08-05 12:00:00,18.2,0.2,16.0,41.8,194
2021-08-05 13:00:00,17.6,0.1,10.9,42.1,189
2021-08-05 14:00:00,18.8,0.1,10.1,32.4,197
2021-08-05 15:00:00,19.0,0.0,9.7,29.5,207
2021-08-05 16:00:00,18.8,0.0,8.7,28.1,204
2021-08-05 17:00:00,18.5,0.0,7.6,25.2,211
2021-08-05 18:00:00,17.9,0.0,6.5,22.3,214
2021-08-05 19:00:00,17.0,0.0,7.2,18.7,198
2021-08-05 20:00:00,15.7,0.0,7.3,20.2,169
2021-08-05 21:00:00,14.4,0.0,7.1,18.7,131
2021-08-05 22:00:00,14.0,0.0,7.7,17.6,127
2021-08-05 23:00:00,13.6,0.0,8.2,18.4,131
2021-08-06 00:00:00,13.3,0.0,7.9,18.4,114
2021-08-06 01:00:00,13.3,0.0,11.4,19.1,77
2021-08-06 02:00:00,13.9,0.0,9.5,25.2,79
2021-08-06 03:00:00,12.7,0.0,9.8,22.0,84
2021-08-06 04:00:00,12.0,0.0,9.4,21.6,86
2021-08-06 05:00:00,11.9,0.0,9.4,22.0,90
2021-08-06 06:00:00,12.8,0.0,9.0,21.6,90
2021-08-06 07:00:00,14.9,0.0,7.2,21.2,93
2021-08-06 08:00:00,16.8,0.0,4.7,18.4,81
2021-08-06 09:00:00,18.2,0.0,5.8,18.0,90
2021-08-06 10:00:00,18.8,0.0,6.3,18.0,66
2021-08-06 11:00:00,21.2,0.0,9.0,27.0,67
2021-08-06 12:00:00,22.6,0.0,8.4,27.0,100
2021-08-06 13:00:00,22.7,0.0,6.9,29.9,84
2021-08-06 14:00:00,23.7,0.0,5.0,24.8,90
2021-08-06 15:00:00,24.0,0.0,4.5,20.9,119
2021-08-06 16:00:00,23.9,0.0,6.0,19.4,123
2021-08-06 17:00:00,23.5,0.0,7.6,20.5,135
2021-08-06 18:00:00,22.6,0.0,9.7,24.5,129
2021-08-06 19:00:00,20.8,0.0,6.5,24.8,109
2021-08-06 20:00:00,19.5,0.0,7.6,19.1,90
2021-08-06 21:00:00,17.8,0.0,9.7,23.4,90
2021-08-06 22:00:00,16.5,0.0,10.9,27.4,81
2021-08-06 23:00:00,15.6,0.0,10.3,27.0,78
2021-08-07 00:00:00,15.1,0.0,8.0,25.2,72
2021-08-07 01:00:00,15.8,0.0,9.9,23.0,80
2021-08-07 02:00:00,16.6,0.0,9.3,25.2,77
2021-08-07 03:00:00,15.9,0.0,9.6,24.8,77
2021-08-07 04:00:00,15.3,0.0,9.8,24.8,66
2021-08-07 05:00:00,15.0,0.0,11.1,27.0,61
2021-08-07 06:00:00,16.2,0.0,11.8,30.2,67
2021-08-07 07:00:00,17.6,0.0,11.5,30.6,86
2021-08-07 08:00:00,18.0,0.0,12.2,33.1,90
2021-08-07 09:00:00,18.7,0.0,10.7,33.8,102
2021-08-07 10:00:00,20.7,0.0,14.2,38.9,111
2021-08-07 11:00:00,21.6,0.0,13.9,39.2,121
2021-08-07 12:00:00,22.5,0.0,15.0,44.6,132
2021-08-07 13:00:00,21.1,0.0,3.6,45.0,180
2021-08-07 14:00:00,22.3,0.0,10.6,30.2,152
2021-08-07 15:00:00,21.9,0.0,10.8,30.6,159
2021-08-07 16:00:00,20.4,0.1,9.2,30.2,169
2021-08-07 17:00:00,17.6,0.3,2.9,24.8,353
2021-08-07 18:00:00,17.3,0.1,6.8,16.2,357
2021-08-07 19:00:00,16.9,0.0,8.1,18.4,13
2021-08-07 20:00:00,16.9,0.0,3.6,20.2,45
2021-08-07 21:00:00,16.1,0.1,6.5,13.3,174
2021-08-07 22:00:00,15.3,0.1,4.2,15.5,211
2021-08-07 23:00:00,14.8,0.3,2.9,9.4,7
2021-08-08 00:00:00,14.9,0.1,7.3,15.8,33
2021-08-08 01:00:00,15.4,0.0,3.3,18.0,167
2021-08-08 02:00:00,13.6,0.1,5.0,10.8,21
2021-08-08 03:00:00,13.6,0.0,5.1,8.3,8
2021-08-08 04:00:00,13.4,0.0,4.9,9.0,36
2021-08-08 05:00:00,12.2,0.0,4.5,8.6,61
2021-08-08 06:00:00,13.9,0.0,3.3,7.9,84
2021-08-08 07:00:00,15.1,0.0,3.9,11.2,56
2021-08-08 08:00:00,16.8,0.0,3.6,13.3,45
2021-08-08 09:00:00,17.8,0.0,1.9,13.7,68
2021-08-08 10:00:00,18.9,0.1,2.9,13.7,187
2021-08-08 11:00:00,19.9,0.1,3.8,15.8,221
2021-08-08 12:00:00,20.3,0.1,5.7,19.4,252
2021-08-08 13:00:00,19.1,0.1,2.9,24.1,270
2021-08-08 14:00:00,19.4,0.1,7.9,23.4,321
2021-08-08 15:00:00,19.4,0.1,9.4,28.8,337
2021-08-08 16:00:00,19.9,0.0,5.2,27.7,344
2021-08-08 17:00:00,19.9,0.0,6.4,19.4,308
2021-08-08 18:00:00,19.4,0.0,6.5,20.2,304
2021-08-08 19:00:00,18.5,0.0,6.0,18.7,295
2021-08-08 20:00:00,17.6,0.0,5.0,14.0,330
2021-08-08 21:00:00,16.5,0.0,4.5,10.8,14
2021-08-08 22:00:00,15.9,0.0,5.1,11.5,45
2021-08-08 23:00:00,15.2,0.0,4.5,11.2,61
2021-08-09 00:00:00,14.7,0.0,4.4,10.1,81
2021-08-09 01:00:00,14.1,0.0,6.1,11.2,135
2021-08-09 02:00:00,14.1,0.0,4.7,15.5,122
2021-08-09 03:00:00,13.5,0.0,3.7,12.6,101
2021-08-09 04:00:00,12.9,0.0,3.3,10.4,96
2021-08-09 05:00:00,12.5,0.0,2.6,9.7,106
2021-08-09 06:00:00,13.8,0.0,2.9,8.3,150
2021-08-09 07:00:00,14.7,0.1,1.6,7.6,63
2021-08-09 08:00:00,16.8,0.0,3.6,11.2,53
2021-08-09 09:00:00,19.0,0.0,1.5,11.9,45
2021-08-09 10:00:00,20.1,0.0,1.5,24.1,194
2021-08-09 11:00:00,20.6,0.0,5.4,26.6,222
2021-08-09 12:00:00,19.0,0.0,5.5,27.7,247
2021-08-09 13:00:00,19.9,0.3,3.0,17.3,166
2021-08-09 14:00:00,20.8,0.0,4.5,31.0,209
2021-08-09 15:00:00,20.2,0.0,8.0,33.8,207
2021-08-09 16:00:00,18.1,0.4,9.3,35.3,167
2021-08-09 17:00:00,18.0,0.1,8.0,35.6,153
2021-08-09 18:00:00,18.0,0.0,7.4,30.6,151
2021-08-09 19:00:00,16.6,1.3,9.1,29.9,173
2021-08-09 20:00:00,15.6,0.4,7.9,29.5,150
2021-08-09 21:00:00,14.8,0.5,7.8,26.3,146
2021-08-09 22:00:00,14.6,1.2,6.4,24.1,142
2021-08-09 23:00:00,14.6,0.2,8.9,22.7,153
2021-08-10 00:00:00,14.4,0.8,9.9,25.9,161
2021-08-10 01:00:00,14.3,0.5,9.8,28.8,174
2021-08-10 02:00:00,14.6,0.2,14.6,33.1,170
2021-08-10 03:00:00,14.3,0.1,12.6,33.5,167
2021-08-10 04:00:00,14.2,0.0,10.8,29.5,159
2021-08-10 05:00:00,14.2,0.0,9.7,26.6,153
2021-08-10 06:00:00,14.1,0.0,9.4,24.1,157
2021-08-10 07:00:00,14.8,0.1,8.9,23.4,159
2021-08-10 08:00:00,15.7,0.0,9.2,24.8,154
2021-08-10 09:00:00,16.8,0.1,8.8,26.6,161
2021-08-10 10:00:00,17.6,0.0,8.1,25.9,167
2021-08-10 11:00:00,18.5,0.0,8.3,29.9,175
2021-08-10 12:00:00,19.1,0.1,8.5,29.9,192
2021-08-10 13:00:00,19.2,0.1,8.0,26.3,207
2021-08-10 14:00:00,19.3,0.2,6.9,24.1,219
2021-08-10 15:00:00,19.0,0.2,7.4,22.7,247
2021-08-10 16:00:00,18.3,0.2,7.9,23.0,240
2021-08-10 17:00:00,17.8,0.1,6.3,22.3,239
2021-08-10 18:00:00,17.3,0.1,4.6,18.4,225
2021-08-10 19:00:00,16.7,0.0,1.3,13.7,236
2021-08-10 20:00:00,15.9,0.0,1.3,5.0,124
2021-08-10 21:00:00,14.9,0.0,3.1,7.2,135
2021-08-10 22:00:00,14.3,0.0,5.1,10.1,141
2021-08-10 23:00:00,13.9,0.0,4.4,10.8,145
2021-08-11 00:00:00,13.4,0.0,3.3,9.4,139
2021-08-11 01:00:00,12.6,0.0,4.3,7.9,132
2021-08-11 02:00:00,12.4,0.0,3.1,7.9,126
2021-08-11 03:00:00,11.8,0.0,3.8,7.6,139
2021-08-11 04:00:00,11.6,0.0,4.6,8.6,141
2021-08-11 05:00:00,11.4,0.0,4.2,9.0,110
2021-08-11 06:00:00,13.2,0.0,1.8,7.9,90
2021-08-11 07:00:00,14.8,0.0,2.3,9.0,108
2021-08-11 08:00:00,16.1,0.0,3.8,13.3,163
2021-08-11 09:00:00,16.7,0.1,4.3,16.9,185
2021-08-11 10:00:00,17.5,0.1,4.8,17.3,193
2021-08-11 11:00:00,18.7,0.0,5.7,22.0,198
2021-08-11 12:00:00,19.4,0.0,8.0,27.0,216
2021-08-11 13:00:00,17.8,0.0,7.3,29.2,259
2021-08-11 14:00:00,18.0,0.3,8.4,24.8,277
2021-08-11 15:00:00,17.8,0.1,9.0,26.3,275
2021-08-11 16:00:00,17.4,0.2,9.4,27.7,274
2021-08-11 17:00:00,17.1,0.1,8.0,27.4,275
2021-08-11 18:00:00,16.9,0.0,6.1,22.7,273
2021-08-11 19:00:00,16.3,0.0,5.1,18.4,278
2021-08-11 20:00:00,15.6,0.0,3.3,14.0,283
2021-08-11 21:00:00,13.7,0.0,3.3,7.6,257
2021-08-11 22:00:00,13.0,0.0,1.0,8.6,135
2021-08-11 23:00:00,13.2,0.0,2.3,7.2,162
2021-08-12 00:00:00,13.3,0.0,2.7,8.3,157
2021-08-12 01:00:00,13.3,0.0,3.8,9.4,107
2021-08-12 02:00:00,13.6,0.0,4.8,12.2,138
2021-08-12 03:00:00,13.5,0.0,7.1,16.2,120
2021-08-12 04:00:00,13.5,0.0,7.4,18.7,113
2021-08-12 05:00:00,13.3,0.5,4.3,17.6,138
2021-08-12 06:00:00,13.7,0.0,6.1,15.1,140
2021-08-12 07:00:00,14.6,0.6,5.9,15.8,137
2021-08-12 08:00:00,16.2,0.0,8.2,22.0,139
2021-08-12 09:00:00,17.1,0.0,14.1,34.2,161
2021-08-12 10:00:00,18.0,0.0,15.4,40.3,159
2021-08-12 11:00:00,17.6,0.8,14.0,42.1,162
2021-08-12 12:00:00,18.5,0.3,15.9,41.4,162
2021-08-12 13:00:00,18.4,0.0,13.6,42.8,163
2021-08-12 14:00:00,18.6,0.3,14.4,44.6,148
2021-08-12 15:00:00,18.4,0.8,16.1,46.1,151
2021-08-12 16:00:00,17.1,1.0,14.0,45.4,162
2021-08-12 17:00:00,16.0,1.3,14.8,38.9,177
2021-08-12 18:00:00,16.1,0.3,12.8,37.8,190
2021-08-12 19:00:00,16.0,0.1,12.2,32.8,180
2021-08-12 20:00:00,15.0,0.0,11.3,32.8,171
2021-08-12 21:00:00,14.4,0.0,9.9,29.2,161
2021-08-12 22:00:00,13.9,0.0,9.4,26.3,162
2021-08-12 23:00:00,13.9,0.0,8.3,25.2,162
2021-08-13 00:00:00,13.6,0.0,7.0,22.7,159
2021-08-13 01:00:00,13.3,0.0,8.6,20.2,147
2021-08-13 02:00:00,13.4,0.0,8.3,22.3,146
2021-08-13 03:00:00,13.1,0.0,6.4,21.6,137
2021-08-13 04:00:00,12.5,0.0,5.6,18.7,140
2021-08-13 05:00:00,12.2,0.0,6.4,17.3,137
2021-08-13 06:00:00,12.7,0.0,7.2,18.4,143
2021-08-13 07:00:00,14.1,0.0,9.5,23.4,155
2021-08-13 08:00:00,14.8,0.0,10.5,28.4,172
2021-08-13 09:00:00,15.6,0.0,14.1,34.6,177
2021-08-13 10:00:00,16.2,0.0,13.7,36.4,183
2021-08-13 11:00:00,17.3,0.0,13.0,36.4,185
2021-08-13 12:00:00,17.6,0.0,13.3,35.6,182
2021-08-13 13:00:00,17.5,0.0,15.0,40.0,190
2021-08-13 14:00:00,15.9,0.5,13.7,43.9,182
2021-08-13 15:00:00,15.5,0.3,12.2,36.4,182
2021-08-13 16:00:00,14.9,0.5,10.1,33.5,180
2021-08-13 17:00:00,14.0,1.1,9.2,27.0,191
2021-08-13 18:00:00,13.7,1.1,8.4,22.0,173
2021-08-13 19:00:00,13.6,0.2,9.7,23.8,182
2021-08-13 20:00:00,13.3,0.1,9.0,22.7,164
2021-08-13 21:00:00,12.3,0.2,10.0,24.1,159
2021-08-13 22:00:00,11.9,0.1,9.6,24.8,160
2021-08-13 23:00:00,11.5,0.2,9.8,24.8,144
2021-08-14 00:00:00,12.0,0.1,9.7,25.2,141
2021-08-14 01:00:00,11.9,0.3,10.5,23.4,142
2021-08-14 02:00:00,12.0,0.0,9.7,24.5,141
2021-08-14 03:00:00,11.8,0.0,8.7,23.4,142
2021-08-14 04:00:00,11.7,0.0,8.2,21.2,139
2021-08-14 05:00:00,11.7,0.1,6.6,20.2,135
2021-08-14 06:00:00,12.3,0.0,6.7,17.3,126
2021-08-14 07:00:00,12.8,0.0,5.5,15.5,122
2021-08-14 08:00:00,13.7,0.1,5.0,16.6,159
2021-08-14 09:00:00,14.6,0.0,2.3,14.8,198
2021-08-14 10:00:00,15.3,0.2,1.6,12.6,207
2021-08-14 11:00:00,15.5,0.2,2.7,13.7,247
2021-08-14 12:00:00,15.5,0.5,4.5,18.4,284
2021-08-14 13:00:00,15.1,0.5,5.4,24.8,262
2021-08-14 14:00:00,15.3,0.2,7.0,23.8,291
2021-08-14 15:00:00,15.8,0.1,9.2,29.9,301
2021-08-14 16:00:00,15.9,0.1,10.8,33.1,307
2021-08-14 17:00:00,15.5,0.0,10.7,33.1,312
2021-08-14 18:00:00,15.2,0.1,11.7,32.4,315
2021-08-14 19:00:00,14.8,0.2,12.5,31.7,309
2021-08-14 20:00:00,13.9,0.1,11.5,32.0,311
2021-08-14 21:00:00,12.9,0.0,7.9,27.4,309
2021-08-14 22:00:00,12.9,0.1,6.3,19.8,301
2021-08-14 23:00:00,13.0,0.1,6.9,17.3,279
2021-08-15 00:00:00,12.7,0.2,7.4,19.1,284
2021-08-15 01:00:00,11.5,0.2,6.8,18.4,270
2021-08-15 02:00:00,12.8,0.2,4.7,16.6,261
2021-08-15 03:00:00,12.3,0.2,4.0,14.8,243
